id,focus,signal,slack,drag,confidence,score,lane
l001,search depth,35,33,6,25,205,ship
l002,boundary pressure,35,34,6,55,266,ship
l003,complexity,35,35,6,85,327,ship
l004,input width,35,36,18,25,172,watch
l005,search depth,35,37,18,55,233,ship
l006,boundary pressure,35,38,18,85,294,ship
l007,complexity,35,39,34,25,127,watch
l008,input width,35,40,34,55,188,ship
l009,search depth,35,41,34,85,249,ship
l010,boundary pressure,60,42,6,25,314,ship
l011,complexity,60,43,6,55,375,ship
l012,input width,60,44,6,85,436,ship
l013,search depth,60,45,18,25,281,ship
l014,boundary pressure,60,46,18,55,342,ship
l015,complexity,60,47,18,85,403,ship
l016,input width,60,48,34,25,236,ship
l017,search depth,60,32,34,55,280,ship
l018,boundary pressure,60,33,34,85,341,ship
l019,complexity,85,34,6,25,406,ship
l020,input width,85,35,6,55,467,ship
l021,search depth,85,36,6,85,528,ship
l022,boundary pressure,85,37,18,25,373,ship
l023,complexity,85,38,18,55,434,ship
l024,input width,85,39,18,85,495,ship
l025,search depth,85,40,34,25,328,ship
l026,boundary pressure,85,41,34,55,389,ship
l027,complexity,85,42,34,85,450,ship
